alphanumeric ID,Serial number ,Site,Collection Date,Sampling Method,Order,Taxa,Count,Taxa Level,Deterioration,,,,
SELS_bv_hym_25Aug22,239.2,SELS,08/25/22,blue vane,hymenoptera,scelionidae,1,family,intact,,,,
NSCS_bv_hym_13Jul22,195.2,NSCS,07/13/22,blue vane,hymenoptera,halictidae,12,family,intact,,,,
NSCS_bv_hym_13Jul22,195.3,NSCS,07/13/22,blue vane,hymenoptera,pompilidae,1,family,intact,,,,
NSCS_bv_hym_13Jul22,195.4,NSCS,07/13/22,blue vane,hymenoptera,ichneumonidae,1,family,intact,,,,
SELS_sn_hym_30Sep22,240.1,SELS,09/30/22,sweep net,hymenoptera,ceraphronidae,2,family,intact,,,,
SELS_sn_hym_30Sep22,240.2,SELS,09/30/22,sweep net,hymenoptera,platygastridae,1,family,intact,,,,
SELS_sn_hym_30Sep22,240.3,SELS,09/30/22,sweep net,hymenoptera,aphelinidae,1,family,intact,,,,
TSCS_bv_hym_11Aug22,241.1,TSCS,08/11/22,blue vane,hymenoptera,andrenidae,3,family,intact,,,,
TSCS_bv_hym_11Aug22,241.2,TSCS,08/11/22,blue vane,hymenoptera,vespidae,3,family,intact,,,,
NSCS_bv_hym_26Aug22,242.1,NSCS,08/26/22,blue vane,hymenoptera,colletidae,1,family,intact,,,,
NSCS_bv_hym_26Aug22,242.2,NSCS,08/26/22,blue vane,hymenoptera,encyrtidae,1,family,deteriorating,,,,
NSCS_bv_hym_26Aug22,242.3,NSCS,08/26/22,blue vane,hymenoptera,pompilidae,1,family,intact,,,,
NSCS_bv_hym_26Aug22,242.4,NSCS,08/26/22,blue vane,hymenoptera,crabronidae,1,family,intact,,,,
TSCS_bv_hym_11Aug22,241.3,TSCS,08/11/22,blue vane,hymenoptera,encyrtidae,14,family,intact,,,,
TSCS_bv_hym_11Aug22,241.4,TSCS,08/11/22,blue vane,hymenoptera,pompilidae,2,family,intact,,,,
TSCS_bv_hym_11Aug22,241.5,TSCS,08/11/22,blue vane,diptera,NA,2,order,intact,,,,
NSCN_bv_hym_21Oct22,243.1,NSCN,10/21/22,blue vane,hymenoptera,vespidae,7,family,intact,,,,
NSCN_bv_hym_21Oct22,243.3,NSCN,10/21/22,blue vane,hymenoptera,formicidae,3,family,intact,,,,
NSCN_bv_hym_21Oct22,243.2,NSCN,10/21/22,blue vane,hymenoptera,halictidae,225,family,intact,,,,
TSCS_bv_hym_11Aug22,241.6,TSCS,08/11/22,blue vane,hymenoptera,apidae,54,family,intact,,,,
NSCN_bv_hym_21Oct22,243.4,NSCN,10/21/22,blue vane,hymenoptera,figitidae,1,family,intact,,,,
TSCS_bv_hym_11Aug22,241.7,TSCS,08/11/22,blue vane,hymenoptera,halictidae,8,family,intact,,,,
TSCS_bv_hym_11Aug22,241.8,TSCS,08/11/22,blue vane,hymenoptera,pteromalidae,1,family,intact,,,,
TSCS_bv_hym_11Aug22,241.9,TSCS,08/11/22,blue vane,mesostigmata,NA,10,order,intact,,,,
TSCS_bv_hym_11Aug22,241.10,TSCS,08/11/22,blue vane,thysanoptera,NA,4,order,intact,,,,
NSCN_bv_hym_21Oct22,243.5,NSCN,10/21/22,blue vane,hymenoptera,eulophidae,1,family,intact,,,,
NSCN_bv_hym_21Oct22,243.6,NSCN,10/21/22,blue vane,diptera,NA,3,order,intact,,,,
NSCN_bv_hym_21Oct22,243.7,NSCN,10/21/22,blue vane,hymenoptera,pteromalidae,1,family,intact,,,,
SLNS_bv_hym_25Aug22,244.1,SLNS,08/25/22,blue vane,hymenoptera,scelionidae,1,family,intact,,,,
NSCN_bv_hym_14Sep22,245.1,NSCN,09/14/22,blue vane,hymenoptera,eupelmidae,10,family,intact,,,,
NSCN_bv_hym_14Sep22,245.2,NSCN,09/14/22,blue vane,hymenoptera,braconidae,1,family,intact,,,,
TSCS_sn_hym_20Oct22,246.1,TSCS,10/20/22,sweep net,diptera,NA,1,order,intact,,,,
NCTC_sn_hym_3Aug22,247.1,NCTC,08/03/22,sweep net,hymenoptera,formicidae,3,family,intact,,,,
NCTC_sn_hym_3Aug22,247.2,NCTC,08/03/22,sweep net,hymenoptera,mymaridae,1,family,deteriorating,,,,
NCTC_sn_hym_3Aug22,247.3,NCTC,08/03/22,sweep net,hymenoptera,platygastridae,4,family,intact,,,,
NSCN_bv_hym_13Jul22,248.1,NSCN,07/13/22,blue vane,hymenoptera,halictidae,11,family,intact,,,,
NSCN_bv_hym_13Jul22,248.2,NSCN,07/13/22,blue vane,hymenoptera,formicidae,2,family,intact,,,,
NCTC_sn_hym_3Aug22,247.4,NCTC,08/03/22,sweep net,hymenoptera,diapriidae,2,family,intact,,,,
NSCN_bv_hym_13Jul22,248.3,NSCN,07/13/22,blue vane,diptera,NA,2,order,intact,,,,
NSCN_bv_hym_13Jul22,248.4,NSCN,07/13/22,blue vane,hymenoptera,scelionidae,1,family,intact,,,,
NCTC_sn_hym_3Aug22,247.5,NCTC,08/03/22,sweep net,hymenoptera,eulophidae,3,family,intact,,,,
NSCN_bv_hym_13Jul22,248.5,NSCN,07/13/22,blue vane,mesostigmata,NA,16,order,intact,,,,
NCTC_sn_hym_3Aug22,247.6,NCTC,08/03/22,sweep net,hymenoptera,scelionidae,4,family,intact,,,,
NSCN_sn_hym_11Aug22,249.1,NSCN,08/11/22,sweep net,hymenoptera,formicidae,2,family,intact,,,,
NSCN_sn_hym_11Aug22,249.2,NSCN,08/11/22,sweep net,hymenoptera,figitidae,1,family,intact,,,,
NSCN_sn_hym_11Aug22,249.3,NSCN,08/11/22,sweep net,hymenoptera,scelionidae,1,family,intact,,,,
NSCN_sn_hym_11Aug22,249.4,NSCN,08/11/22,sweep net,hymenoptera,aphelinidae,1,family,intact,,,,
TSSS_sn_hym_2Aug22,250.1,TSSS,08/02/22,sweep net,hymenoptera,formicidae,1,family,intact,,,,
TSSS_sn_hym_2Aug22,250.2,TSSS,08/02/22,sweep net,hymenoptera,eulophidae,1,family,intact,,,,
SLNS_sn_hym_9Aug22,174.13,SLNS,08/09/22,sweep net,psocodea,NA,1,family,intact,,,,
SLNS_sn_hym_9Aug22,174.15,SLNS,08/09/22,sweep net,hymenoptera,mymaridae,3,family,deteriorating,,,,
SLNS_sn_hym_9Aug22,174.14,SLNS,08/09/22,sweep net,hymenoptera,trichogrammatidae,1,family,intact,,,,
TSSS_bv_hym_31Aug22,111.3,TSSS,08/31/22,blue vane,hymenoptera,pompilidae,2,family,intact,,,,
TSSS_bv_hym_31Aug22,111.4,TSSS,08/31/22,blue vane,hymenoptera,encyrtidae,5,family,intact,,,,
TSSS_bv_hym_31Aug23,111.5,TSSS,08/31/22,blue vane,diptera,NA,1,order,intact,,,,
TSSS_bv_hym_31Aug23,111.6,TSSS,08/31/22,blue vane,thysanoptera,NA,1,order,intact,,,,
SAS_bv_hym_14Jul22,251.1,SAS,07/14/22,blue vane,araneae,NA,1,order,intact,,,,
SAS_bv_hym_14Jul22,251.2,SAS,07/14/22,blue vane,hymenoptera,formicidae,5,family,intact,,,,
SAS_bv_hym_14Jul22,251.3,SAS,07/14/22,blue vane,hymenoptera,halictidae,2,family,intact,,,,
SAS_bv_hym_14Jul22,251.4,SAS,07/14/22,blue vane,hymenoptera,scelionidae,1,family,intact,,,,
SAS_bv_hym_14Jul22,251.5,SAS,07/14/22,blue vane,hymenoptera,platygastridae,1,family,intact,,,,
SAS_bv_hym_14Jul22,251.6,SAS,07/14/22,blue vane,thysanoptera,NA,1,order,intact,,,,
TY_sn_hym_21Aug22,252.1,TY,08/31/22,sweep net,hymenoptera,scelionidae,1,family,intact,,,,
TY_sn_hym_21Aug22,252.2,TY,08/31/22,sweep net,hymenoptera,mymaridae,1,family,intact,,,,
TY_sn_hym_21Aug22,252.3,TY,08/31/22,sweep net,hymenoptera,eulophidae,1,family,intact,,,,
SLSC_sn_hym_25Aug22,107.4,SLSC,08/25/22,sweep net,hymenoptera,figitidae,4,family,intact,,,,
SLSC_sn_hym_25Aug22,107.5,SLSC,08/25/22,sweep net,hymenoptera,platygastridae,1,family,intact,,,,
SLSC_sn_hym_25Aug22,107.6,SLSC,08/25/22,sweep net,hymenoptera,braconidae,1,family,deteriorating,,,,
SLSC_sn_hym_25Aug22,107.7,SLSC,08/25/22,sweep net,hymenoptera,eupelmidae,1,family,intact,,,,
SLSC_sn_hym_25Aug22,107.8,SLSC,08/25/22,sweep net,diptera,NA,2,order,deteriorating,,,,
SLSC_sn_hym_25Aug22,107.9,SLSC,08/25/22,sweep net,hymenoptera,halictidae,1,family,intact,,,,
SLSC_sn_hym_25Aug22,107.10,SLSC,08/25/22,sweep net,mesostigmata,NA,1,order,intact,,,,
SLSC_bv_hym_25Aug22,253.1,SLSC,08/25/22,blue vane,hymenoptera,vespidae,1,family,intact,,,,
SLSC_bv_hym_25Aug22,253.2,SLSC,08/25/22,blue vane,hymenoptera,formicidae,2,family,intact,,,,
SLSC_bv_hym_25Aug22,253.3,SLSC,08/25/22,blue vane,hymenoptera,pompilidae,1,family,intact,,,,
SLSC_bv_hym_25Aug22,253.4,SLSC,08/25/22,blue vane,hymenoptera,encyrtidae,44,family,intact,,,,
SLSC_bv_hym_25Aug22,253.5,SLSC,08/25/22,blue vane,diptera,NA,1,family,intact,,,,
SLSC_bv_hym_25Aug22,253.6,SLSC,08/25/22,blue vane,hymenoptera,platygastridae,1,family,intact,,,,
SLSC_bv_hym_25Aug22,253.7,SLSC,08/25/22,blue vane,thysanoptera,NA,1,order,intact,,,,
NCTC_pf_hym_15Jul22,159.6,NCTC,07/15/22,pitfall,hymenoptera,braconidae,1,family,intact,,,,
NCTC_pf_hym_15Jul22,159.7,NCTC,07/15/22,pitfall,hymenoptera,ceraphronidae,1,family,intact,,,,
NCTC_pf_hym_15Jul22,159.8,NCTC,07/15/22,pitfall,hymenoptera,platygastridae,2,family,intact,,,,
NCTC_pf_hym_15Jul22,159.9,NCTC,07/15/22,pitfall,hymenoptera,scelionidae,8,family,intact,,,,
NSSN_sn_hym_2Aug22,254.1,NSSN,08/02/22,sweep net,hymenoptera,halictidae,5,family,intact,,,,
NSSN_sn_hym_2Aug22,254.2,NSSN,08/02/22,sweep net,hymenoptera,formicidae,24,family,intact,,,,
NSSN_sn_hym_2Aug22,254.3,NSSN,08/02/22,sweep net,hymenoptera,braconidae,3,family,intact,,,,
NSSN_sn_hym_2Aug22,254.4,NSSN,08/02/22,sweep net,hymenoptera,figitidae,2,family,intact,,,,
NSSN_sn_hym_2Aug22,254.5,NSSN,08/02/22,sweep net,hymenoptera,diapriidae,2,family,intact,,,,
NSSN_sn_hym_2Aug22,254.6,NSSN,08/02/22,sweep net,hymenoptera,scelionidae,2,family,intact,,,,
NSSN_sn_hym_2Aug22,254.7,NSSN,08/02/22,sweep net,hymenoptera,platygastridae,1,family,intact,,,,
NSSN_sn_hym_2Aug22,254.8,NSSN,08/02/22,sweep net,hymenoptera,eulophidae,1,family,intact,,,,
NSSN_sn_hym_2Aug22,254.9,NSSN,08/02/22,sweep net,hymenoptera,ichneumonidae,1,family,intact,,,,
TSCS_bv_hym_28Sep22,129.3,TSCS,09/28/22,blue vane,hymenoptera,andrenidae,1,family,intact,,,,
SLNS_pf_hym_12Jul22,123.5,SLNS,07/12/22,pitfall,hymenoptera,braconidae,6,family,intact,,,,
SLNS_pf_hym_12Jul22,123.6,SLNS,07/12/22,pitfall,hymenoptera,eulophidae,5,family,intact,,,,
SLNS_pf_hym_12Jul22,123.7,SLNS,07/12/22,pitfall,hymenoptera,ceraphronidae,7,family,intact,,,,
SLNS_pf_hym_12Jul22,123.8,SLNS,07/12/22,pitfall,hymenoptera,diapriidae,5,family,intact,,,,
SLNS_pf_hym_12Jul22,123.9,SLNS,07/12/22,pitfall,collembola,collembola,8,class,deteriorating,,,,
SLNS_pf_hym_12Jul23,123.10,SLNS,07/12/22,pitfall,hymenoptera,scelionidae,25,family,deteriorating,,,,
SLNS_pf_hym_12Jul24,123.11,SLNS,07/12/22,pitfall,hymenoptera,mymaridae,3,family,intact,,,,
SLNS_pf_hym_12Jul24,123.12,SLNS,07/12/22,pitfall,coleoptera,NA,2,order,deteriorating,,,,
SLNS_pf_hym_12Jul24,123.13,SLNS,07/12/22,pitfall,ixodida,NA,2,order,intact,,,,
SLNS_pf_hym_12Jul24,123.14,SLNS,07/12/22,pitfall,hymenoptera,megaspilidae,1,family,deteriorating,,,,
TSCS_sn_hym_11Aug22,137.4,TSCS,08/11/22,sweep net,hymenoptera,platygastridae,1,family,intact,,,,
TSCS_sn_hym_11Aug22,137.5,TSCS,08/11/22,sweep net,hymenoptera,eupelmidae,1,family,intact,,,,
TSCS_sn_hym_11Aug22,137.6,TSCS,08/11/22,sweep net,araneae,NA,1,order,intact,,,,
SLNS_bv_hym_26Jul22,255.1,SLNS,07/26/22,blue vane,hymenoptera,encyrtidae,3,family,intact,,,,
SLNS_bv_hym_26Jul22,255.2,SLNS,07/26/22,blue vane,hymenoptera,braconidae,1,family,intact,,,,"I do not think that there are braconidae in here, also there is more than one type of hymenoptra in this sample. "
TAD_bv_hym_12Aug22,256.1,TAD,08/12/22,blue vane,hymenoptera,formicidae,5,family,intact,,,,
TAD_bv_hym_12Aug22,256.2,TAD,08/12/22,blue vane,hymenoptera,halictidae,1,family,intact,,,,
TAD_bv_hym_12Aug22,256.3,TAD,08/12/22,blue vane,hymenoptera,encyrtidae,3,family,intact,,,,
TAD_bv_hym_12Aug22,256.4,TAD,08/12/22,blue vane,hymenoptera,pompilidae,1,family,intact,,,,
TAD_bv_hym_12Aug22,256.5,TAD,08/12/22,blue vane,hymenoptera,eupelmidae,1,family,intact,,,,
TAD_bv_hym_12Aug22,256.6,TAD,08/12/22,blue vane,hymenoptera,scelionidae,1,family,intact,,,,
NSCN_sn_hym_28Jul22,257.1,NSCN,07/28/22,sweep net,hymenoptera,ichneumonidae,1,family,intact,,,,
NSCN_sn_hym_28Jul22,257.2,NSCN,07/28/22,sweep net,hymenoptera,formicidae,2,family,intact,,,,
NSCN_sn_hym_28Jul22,257.3,NSCN,07/28/22,sweep net,hymenoptera,braconidae,2,family,intact,,,,
NSCN_sn_hym_28Jul22,257.4,NSCN,07/28/22,sweep net,hymenoptera,figitidae,1,family,intact,,,,
NSCN_sn_hym_28Jul22,257.5,NSCN,07/28/22,sweep net,hymenoptera,encyrtidae,1,family,intact,,,,
NSCN_sn_hym_28Jul22,257.6,NSCN,07/28/22,sweep net,hymenoptera,eulophidae,4,family,intact,,,,
NSCN_sn_hym_28Jul22,257.7,NSCN,07/28/22,sweep net,hymenoptera,scelionidae,1,family,intact,,,,
NSCN_sn_hym_28Jul22,257.8,NSCN,07/28/22,sweep net,hymenoptera,platygastridae,3,family,intact,,,,
NSCN_sn_hym_28Jul22,257.9,NSCN,07/28/22,sweep net,hymenoptera,pteromalidae,2,family,deteriorating,,,,
NSCN_sn_hym_28Jul22,257.10,NSCN,07/28/22,sweep net,hymenoptera,pompilidae,1,family,intact,,,,
NSCN_sn_hym_28Jul22,257.11,NSCN,07/28/22,sweep net,hymenoptera,ceraphronidae,1,family,intact,,,,
SELS_sn_hym_12Jul22,120.4,SELS,07/12/22,sweep net,hymenoptera,braconidae,3,family,intact,,,,
SELS_sn_hym_12Jul22,120.5,SELS,07/12/22,sweep net,NA,NA,1,NA,deteriorating,,,,
SELS_sn_hym_12Jul22,120.6,SELS,07/12/22,sweep net,diptera,NA,1,order,intact,,,,
SELS_sn_hym_12Jul22,120.7,SELS,07/12/22,sweep net,hymenoptera,formicidae,2,family,deteriorating,,,,
SELS_sn_hym_12Jul22,120.8,SELS,07/12/22,sweep net,hymenoptera,ceraphronidae,1,family,intact,,,,
SELS_sn_hym_12Jul22,120.9,SELS,07/12/22,sweep net,hymenoptera,eulophidae,3,family,intact,,,,
TY_bv_hym_31Aug22,258.1,TY,08/31/22,blue vane,hymenoptera,pompilidae,1,family,intact,,,,
TY_bv_hym_31Aug22,258.2,TY,08/31/22,blue vane,hymenoptera,encyrtidae,11,family,intact,,,,
TY_bv_hym_31Aug22,258.3,TY,08/31/22,blue vane,hymenoptera,scelionidae,1,family,intact,,,,
TY_sn_hym_2Aug22,259.1,TY,08/02/22,sweep net,hymenoptera,formicidae,3,family,intact,,,,
TY_sn_hym_2Aug22,259.2,TY,08/02/22,sweep net,hymenoptera,braconidae,4,family,deteriorating,,,,
TY_sn_hym_2Aug22,259.3,TY,08/02/22,sweep net,hymenoptera,ceraphronidae,1,family,intact,,,,
TY_sn_hym_2Aug22,259.4,TY,08/02/22,sweep net,hymenoptera,scelionidae,1,family,intact,,,,
TY_sn_hym_2Aug22,259.5,TY,08/02/22,sweep net,hymenoptera,platygastridae,1,family,deteriorating,,,,
TSCS_bv_hym_14Sep22,260.1,TSCS,09/14/22,blue vane,hymenoptera,vespidae,1,family,intact,,,,
TSCS_bv_hym_14Sep22,260.2,TSCS,09/14/22,blue vane,hymenoptera,pompilidae,1,family,intact,,,,
TSCS_bv_hym_14Sep22,260.3,TSCS,09/14/22,blue vane,hymenoptera,halictidae,8,family,intact,,,,
TSCS_bv_hym_14Sep22,260.4,TSCS,09/14/22,blue vane,hymenoptera,apidae,2,family,intact,,,,
TSCS_bv_hym_14Sep22,260.5,TSCS,09/14/22,blue vane,hymenoptera,encyrtidae,36,family,intact,,,,
TSCS_bv_hym_14Sep22,260.6,TSCS,09/14/22,blue vane,hymenoptera,ceraphronidae,1,family,intact,,,,
TSCS_bv_hym_14Sep22,260.7,TSCS,09/14/22,blue vane,hymenoptera,bethylidae,1,family,intact,,,,
TSCS_bv_hym_14Sep22,260.8,TSCS,09/14/22,blue vane,mesostigmata,NA,14,order,intact,,,,
TSCS_bv_hym_14Sep22,260.9,TSCS,09/14/22,blue vane,hemiptera,NA,1,order,intact,,,,
NSCS_sn_hym_13Jul22,101.3,NSCS,07/13/22,sweep net,hymenoptera,ichneumonidae,2,family,intact,,,,
NSCS_sn_hym_13Jul22,101.4,NSCS,07/13/22,sweep net,hymenoptera,diapriidae,4,family,intact,,,,
NSCS_sn_hym_13Jul22,101.5,NSCS,07/13/22,sweep net,hymenoptera,braconidae,4,family,intact,,,,
NSCS_sn_hym_13Jul22,101.6,NSCS,07/13/22,sweep net,hymenoptera,platygastridae,4,family,intact,,,,
NSCS_sn_hym_13Jul22,101.7,NSCS,07/13/22,sweep net,hymenoptera,figitidae,1,family,intact,,,,
NSCS_sn_hym_13Jul22,101.8,NSCS,07/13/22,sweep net,hymenoptera,eulophidae,2,family,intact,,,,
NSCS_sn_hym_13Jul22,101.9,NSCS,07/13/22,sweep net,hymenoptera,encyrtidae,1,family,deteriorating,,,,
NSCS_sn_hym_13Jul22,101.10,NSCS,07/13/22,sweep net,hymenoptera,ceraphronidae,2,family,intact,,,,
NSCS_sn_hym_13Jul22,101.11,NSCS,07/13/22,sweep net,hymenoptera,formicidae,1,family,deteriorating,,,,
NSCS_sn_hym_13Jul22,101.12,NSCS,07/13/22,sweep net,hymenoptera,scelionidae,1,family,intact,,,,
TSCS_bv_hym_27Jul22,261.1,TSCS,07/27/22,blue vane,hymenoptera,vespidae,4,family,intact,,,,
TSCS_bv_hym_27Jul22,261.2,TSCS,07/27/22,blue vane,hymenoptera,halictidae,9,family,intact,,,,
SLSC_bv_hym_8Sep22,262.1,SLSC,09/08/22,blue vane,hymenoptera,vespidae,28,family,intact,,,,
TSCS_bv_hym_27Jul22,261.3,TSCS,07/27/22,blue vane,hymenoptera,andrenidae,4,family,intact,,,,
SLSC_bv_hym_8Sep22,262.2,SLSC,09/08/22,blue vane,hymenoptera,formicidae,3,family,intact,,,,
SLSC_bv_hym_8Sep22,262.3,SLSC,09/08/22,blue vane,hymenoptera,pompilidae,1,family,intact,,,,
SLSC_bv_hym_8Sep22,262.4,SLSC,09/08/22,blue vane,hymenoptera,encyrtidae,32,family,intact,,,,
SLSC_bv_hym_8Sep22,262.5,SLSC,09/08/22,blue vane,diptera,NA,13,order,deteriorating,,,,
TAD_bv_hym_13Sep22,114.4,TAD,09/13/22,blue vane,diptera,NA,1,order,intact,,,,
TAD_bv_hym_13Sep22,114.5,TAD,09/13/22,blue vane,hymenoptera,encyrtidae,25,family,intact,,,,
TAD_bv_hym_13Sep22,114.6,TAD,09/13/22,blue vane,hemiptera,NA,1,order,deteriorating,,,,
TSCS_bv_hym_27Jul22,261.4,TSCS,07/27/22,blue vane,hymenoptera,chrysididae,1,family,intact,,,,
TSCS_bv_hym_27Jul22,261.5,TSCS,07/27/22,blue vane,NA,NA,1,NA,intact,,,,
TSSS_bv_hym_21Oct22,187.3,TSSS,10/21/22,blue vane,hymenoptera,halictidae,304,family,intact,,,,
TSSS_bv_hym_21Oct22,187.4,TSSS,10/21/22,blue vane,hymenoptera,formicidae,1,family,intact,,,,
TSSS_bv_hym_21Oct22,187.5,TSSS,10/21/22,blue vane,diptera,NA,1,order,intact,,,,
TSSS_bv_hym_21Oct22,187.6,TSSS,10/21/22,blue vane,hymenoptera,braconidae,2,family,intact,,,,
TSSS_bv_hym_21Oct22,187.7,TSSS,10/21/22,blue vane,hymenoptera,aphelinidae,1,family,intact,,,,
TSSS_bv_hym_21Oct22,187.8,TSSS,10/21/22,blue vane,hymenoptera,eupelmidae,1,family,deteriorating,,,,
TSSS_bv_hym_21Oct22,187.9,TSSS,10/21/22,blue vane,acari,NA,48,order,intact,,,,
NSCS_bv_hym_27Jul22,263.1,NSCS,07/27/22,blue vane,psocodea,NA,1,order,intact,,,,
NSCN_bv_hym_28_Jul22,264.1,NSCN,07/28/22,blue vane,hymenoptera,formicidae,1,family,intact,,,,
NSCN_bv_hym_28_Jul22,264.2,NSCN,07/28/22,blue vane,hymenoptera,halictidae,5,family,intact,,,,
NSCN_bv_hym_28_Jul22,264.3,NSCN,07/28/22,blue vane,diptera,NA,1,order,intact,,,,
NSCN_bv_hym_28_Jul22,264.4,NSCN,07/28/22,blue vane,thysanoptera,NA,1,order,intact,,,,
TSSS_bv_hym_2Aug22,265.1,TSSS,08/02/22,blue vane,hymenoptera,halictidae,1,family,intact,,,,
TSSS_bv_hym_2Aug22,265.2,TSSS,08/02/22,blue vane,hymenoptera,encyrtidae,3,family,intact,,,,
TAD_bv_hym_27Jul22,266.1,TAD,07/27/22,blue vane,hymenoptera,formicidae,1,family,intact,,,,
TAD_bv_hym_27Jul22,266.2,TAD,07/27/22,blue vane,hymenoptera,halictidae,3,family,intact,,,,
TAD_bv_hym_27Jul22,266.3,TAD,07/27/22,blue vane,hymenoptera,encyrtidae,1,family,intact,,,,
TAD_bv_hym_20Oct22,131.3,TAD,10/20/22,blue vane,hymenoptera,halictidae,1414,family,intact,,,,
TY_bv_hym_21Oct22,267.1,TY,10/21/22,blue vane,hymenoptera,halictidae,104,family,intact,,,,
NSCN_bv_hym_14Sep22,245.3,NSCN,09/14/22,blue vane,hymenoptera,encyrtidae,1,family,intact,,,,
TAD_bv_hym_20Oct22,131.4,TAD,10/20/22,blue vane,hymenoptera,vespidae,56,family,intact,,,,
TAD_bv_hym_20Oct22,131.5,TAD,10/20/22,blue vane,hymenoptera,apidae,24,family,intact,,,,
TAD_bv_hym_20Oct22,131.6,TAD,10/20/22,blue vane,hymenoptera,andrenidae,1,family,intact,,,,
TAD_bv_hym_20Oct22,131.7,TAD,10/20/22,blue vane,hymenoptera,ichneumonidae,1,family,intact,,,,
TAD_bv_hym_20Oct22,131.8,TAD,10/20/22,blue vane,diptera,NA,4,order,intact,,,,
TAD_bv_hym_20Oct22,131.9,TAD,10/20/22,blue vane,hymenoptera,pompilidae,2,family,intact,,,,
TAD_bv_hym_20Oct22,131.10,TAD,10/20/22,blue vane,hymenoptera,braconidae,1,family,intact,,,,
TAD_bv_hym_20Oct22,131.11,TAD,10/20/22,blue vane,hemiptera,NA,3,order,intact,,,,
TAD_bv_hym_20Oct22,131.12,TAD,10/20/22,blue vane,acari,NA,36,order,intact,,,,
TY_bv_hym_21Oct22,267.2,TY,10/21/22,blue vane,hymenoptera,vespidae,15,family,intact,,,,
TY_bv_hym_21Oct22,267.3,TY,10/21/22,blue vane,hymenoptera,apidae,5,family,intact,,,,
TY_bv_hym_21Oct22,267.4,TY,10/21/22,blue vane,hymenoptera,torymidae,1,family,intact,,,,
TY_bv_hym_21Oct22,267.5,TY,10/21/22,blue vane,acari,NA,17,family,intact,,,,
TSCS_bv_hym_20Oct22,268.1,TSCS,10/20/22,blue vane,hymenoptera,halictidae,525,family,intact,,,,
TSCS_bv_hym_20Oct22,268.2,TSCS,10/20/22,blue vane,hymenoptera,apidae,33,family,intact,,,,
TSCS_bv_hym_20Oct22,268.3,TSCS,10/20/22,blue vane,hymenoptera,vespidae,4,family,intact,,,,
TSCS_bv_hym_20Oct22,268.4,TSCS,10/20/22,blue vane,hymenoptera,figitidae,1,family,intact,,,,
TSCS_bv_hym_20Oct22,268.5,TSCS,10/20/22,blue vane,hymenoptera,encyrtidae,1,family,intact,,,,
TSCS_bv_hym_20Oct22,268.6,TSCS,10/20/22,blue vane,hymenoptera,eurytomidae,1,family,intact,,,,
TSCS_bv_hym_20Oct22,268.7,TSCS,10/20/22,blue vane,hymenoptera,torymidae,1,family,intact,,,,
TSCS_bv_hym_20Oct22,268.8,TSCS,10/20/22,blue vane,hymenoptera,andrenidae,1,family,intact,,,,
TSCS_bv_hym_20Oct22,268.9,TSCS,10/20/22,blue vane,acari,NA,34,family,intact,,,,
SELS_bv_hym_26Jul22,102.3,SELS,07/26/22,blue vane,hymenoptera,encyrtidae,2,family,deteriorating,,,,
SELS_sn_hym_12Jul22,120.10,SELS,07/12/22,sweep net,hymenoptera,platygastridae,6,family,intact,,,,
SELS_sn_hym_12Jul22,120.11,SELS,07/12/22,sweep net,hymenoptera,diapriidae,1,family,intact,,,,
SELS_sn_hym_12Jul22,120.12,SELS,07/12/22,sweep net,hymenoptera,mymaridae,1,family,intact,,,,
TAD_pf_hym_22Jul22,121.4,TAD,07/22/22,pitfall,hymenoptera,diapriidae,3,family,intact,,,,
TAD_pf_hym_22Jul22,121.5,TAD,07/22/22,pitfall,hymenoptera,ceraphronidae,4,family,intact,,,,
NSCN_sn_hym_20Oct22,124.2,NSCN,10/20/22,sweep net,hymenoptera,ceraphronidae,1,family,intact,,,,
NCTC_sn_hym_14Sep22,144.7,NCTC,09/14/22,sweep net,hymenoptera,mymaridae,1,family,intact,,,,
SLSC_bv_hym_26Jul22,150.6,SLSC,07/26/22,blue vane,hymenoptera,scelionidae,1,family,intact,,,,
SLSC_bv_hym_26Jul22,150.7,SLSC,07/26/22,blue vane,hymenoptera,aphelinidae,1,family,deteriorating,,,,
TAD_sn_hym_27Jul22,151.8,TAD,07/27/22,sweep net,hymenoptera,bethylidae,1,family,intact,,,,
TAD_sn_hym_27Jul22,151.9,TAD,07/27/22,sweep net,hymenoptera,scelionidae,2,family,intact,,,,
TAD_sn_hym_27Jul22,151.10,TAD,07/27/22,sweep net,hymenoptera,platygastridae,3,family,intact,,,,
NSCN_sn_hym_28Sep22,146.5,NSCN,09/28/22,sweep net,hymenoptera,platygastridae,1,family,intact,,,,
TSSS_sn_hym_15Jul22,152.10,TSSS,07/15/22,sweep net,hymenoptera,torymidae,3,family,deteriorating,,,,
TSSS_sn_hym_15Jul22,152.11,TSSS,07/15/22,sweep net,hymenoptera,eurytomidae,1,family,intact,,,,
TSSS_sn_hym_15Jul22,152.12,TSSS,07/15/22,sweep net,hymenoptera,eulophidae,1,family,deteriorating,,,,
TSSS_sn_hym_15Jul22,152.13,TSSS,07/15/22,sweep net,hymenoptera,scelionidae,1,family,intact,,,,
SLSC_bv_hym_29Sep22,154.5,SLSC,09/29/22,blue vane,hymenoptera,mymaridae,1,family,intact,,,,
